"","Date","The_Big_Bang_Theory_en.wikipedia.org_all.access_all.agents","The_Big_Bang_Theory_fr.wikipedia.org_desktop_all.agents","Liste_des_épisodes_de_The_Big_Bang_Theory_fr.wikipedia.org_desktop_all.agents","The_Big_Bang_Theory_en.wikipedia.org_desktop_all.agents","The_Big_Bang_Theory_.season_9._en.wikipedia.org_desktop_all.agents","The_Big_Bang_Theory_fr.wikipedia.org_all.access_all.agents","The_Big_Bang_Theory_en.wikipedia.org_all.access_spider","List_of_The_Big_Bang_Theory_episodes_en.wikipedia.org_all.access_spider","The_Big_Bang_Theory_.season_9._en.wikipedia.org_all.access_spider","List_of_The_Big_Bang_Theory_episodes_en.wikipedia.org_all.access_all.agents","The_Big_Bang_Theory_.season_9._en.wikipedia.org_all.access_all.agents","The_Big_Bang_Theory_de.wikipedia.org_all.access_spider","The_Big_Bang_Theory.Episodenliste_de.wikipedia.org_all.access_spider","The_Big_Bang_Theory_fr.wikipedia.org_mobile.web_all.agents","The_Big_Bang_Theory_de.wikipedia.org_desktop_all.agents","The_Big_Bang_Theory.Episodenliste_de.wikipedia.org_desktop_all.agents","The_Big_Bang_Theory_es.wikipedia.org_desktop_all.agents","The_Big_Bang_Theory_en.wikipedia.org_mobile.web_all.agents","The_Big_Bang_Theory_.season_9._en.wikipedia.org_mobile.web_all.agents","The_Big_Bang_Theory_es.wikipedia.org_all.access_all.agents","The_Big_Bang_Theory_es.wikipedia.org_mobile.web_all.agents","The_Big_Bang_Theory_de.wikipedia.org_mobile.web_all.agents","The_Big_Bang_Theory.Episodenliste_de.wikipedia.org_mobile.web_all.agents","The_Big_Bang_Theory_fr.wikipedia.org_all.access_spider","The_Big_Bang_Theory_de.wikipedia.org_all.access_all.agents","The_Big_Bang_Theory.Episodenliste_de.wikipedia.org_all.access_all.agents","The_Big_Bang_Theory_es.wikipedia.org_all.access_spider"
"721",2017-06-19,"15246","  669","  204"," 7265","  537"," 1194","  181","  145","   97"," 4733","  887","   23","    7","  502"," 1595","  456"," 1054"," 7591","  341"," 2615"," 1527"," 2402","  445","   13"," 4437","  969","    5"
"722",2017-06-20,"13524","  592","  166"," 6584","  425"," 1072","  143","  111","   63"," 3945","  752","   26","    3","  443"," 1431","  404"," 1089"," 6637","  306"," 2697"," 1565"," 1599","  291","    3"," 3326","  757","   17"
"723",2017-06-21,"13674","  541","  161"," 6408","  453","  982","  138","  129","   62"," 3757","  780","   10","    3","  408"," 1128","  342","  928"," 6937","  311"," 2295"," 1329"," 1373","  269","    5"," 2694","  651","   14"
"724",2017-06-22,"13175","  498","  155"," 6267","  417","  935","  132","  106","   56"," 4160","  774","   14","    4","  410","  912","  338","  969"," 6566","  342"," 2583"," 1567"," 1238","  171","    4"," 2397","  552","   22"
"725",2017-06-23,"11710","  469","  166"," 5302","  424","  890","  112","  113","   60"," 3778","  725","   11","    6","  396"," 1116","  306","  964"," 6062","  282"," 2389"," 1405"," 1280","  220","   17"," 2655","  550","   15"
"726",2017-06-24,"10404","  647","  215"," 4596","  458"," 1893","  117","  130","   87"," 3588","  760","   27","    1"," 1175","  986","  308","  736"," 5464","  287"," 2264"," 1478"," 1536","  273","   11"," 2808","  622","   14"
"727",2017-06-25,"12327","  565","  203"," 5152","  441"," 1232","  137","  113","   84"," 4106","  824","    5","    6","  616"," 1136","  395"," 1090"," 6740","  363"," 3679"," 2521"," 1933","  329","    9"," 3427","  785","   12"
"728",2017-06-26,"13492","  603","  184"," 6459","  468"," 1205","  134","  147","   66"," 4254","  844","   13","    4","  540"," 1585","  489"," 1138"," 6628","  347"," 3134"," 1931"," 2423","  514","    7"," 4498"," 1082","   15"
"729",2017-06-27,"11878","  578","  204"," 5723","  489"," 1101","  121","  178","   81"," 4054","  920","   64","    6","  496"," 1722","  439"," 1017"," 5879","  413"," 2783"," 1724"," 2105","  360","    8"," 4218","  824","   18"
"730",2017-06-28,"16462","  605","  180"," 8554","  480"," 1111","  153","  155","   91"," 4238","  900","   18","    6","  459"," 2182","  440","  996"," 7409","  407"," 2647"," 1624"," 1987","  314","   13"," 4542","  788","   11"
"731",2017-06-29,"13758","  540","  131"," 6625","  460"," 1039","  153","  149","   59"," 4010","  812","   11","    8","  473"," 1366","  383","  895"," 6675","  345"," 2548"," 1625"," 1617","  293","   10"," 3299","  728","   11"
"732",2017-06-30,"12385","  459","  111"," 6010","  358","  853","   80","   77","   14"," 3654","  710","   27","    5","  381"," 1119","  331","  874"," 5961","  339"," 2463"," 1571"," 1511","  271","    6"," 2869","  630","   13"
"733",2017-07-01,"10512","  788","  211"," 4617","  344"," 2061","  154","   93","   17"," 3659","  647","   21","    6"," 1201","  933","  359","  788"," 5513","  293"," 2439"," 1614"," 1906","  399","   14"," 3117","  813","   17"
"734",2017-07-02,"11852","  657","  178"," 4979","  434"," 1334","  150","   78","   23"," 4153","  930","   22","    9","  637"," 1081","  431","  804"," 6435","  482"," 2538"," 1688"," 1774","  387","   25"," 3134","  884","    9"
"735",2017-07-03,"11378","  603","  136"," 5328","  396"," 1282","  174","   87","   15"," 4010","  734","   22","    6","  621"," 1607","  505","  894"," 5680","  326"," 2330"," 1393"," 2748","  543","    7"," 4757"," 1116","   17"
"736",2017-07-04,"11056","  615","  109"," 5125","  417"," 1219","  138","   69","   26"," 3696","  767","   14","   10","  570"," 1398","  438","  887"," 5599","  340"," 2424"," 1512"," 1528","  247","    9"," 3162","  729","   18"
"737",2017-07-05,"10985","  552","  106"," 5270","  401"," 1182","  201","   69","   16"," 3500","  735","    7","    1","  587"," 1096","  301","  915"," 5383","  320"," 2492"," 1543"," 1243","  252","   14"," 2559","  596","    9"
"738",2017-07-06,"11286","  616","  134"," 5068","  366"," 1258","  145","   85","   11"," 3700","  674","    8","    6","  603"," 1011","  325"," 1003"," 5824","  293"," 2736"," 1683"," 1268","  214","   16"," 2485","  558","   13"
"739",2017-07-07,"10710","  542","  105"," 4952","  437"," 1149","   89","   76","   18"," 3526","  735","    6","    2","  575","  960","  267","  785"," 5403","  287"," 2308"," 1486"," 1062","  176","    8"," 2186","  470","    7"
"740",2017-07-08,"10021","  681","  120"," 4273","  364"," 2137","  123","   60","   22"," 3517","  809","   12","    7"," 1350","  857","  277","  737"," 5301","  433"," 2400"," 1616"," 1490","  204","   13"," 2657","  517","   15"
"741",2017-07-09,"12250","  648","  119"," 5113","  451"," 1393","  118","   64","   14"," 4000"," 1046","   12","    4","  707","  919","  383","  832"," 6706","  561"," 2615"," 1707"," 1658","  294","   15"," 2813","  713","   11"
"742",2017-07-10,"10806","  633","  138"," 5224","  418"," 1383","   86","   61","   14"," 3693","  758","   16","    7","  710"," 1928","  541"," 1005"," 5233","  326"," 2582"," 1545"," 3303","  632","   12"," 5742"," 1271","   12"
"743",2017-07-11,"11994","  607","   98"," 5868","  415"," 1298","  132","   72","   19"," 3542","  797","   13","    4","  652"," 1838","  415","  966"," 5822","  372"," 2557"," 1558"," 1861","  268","    6"," 3987","  728","    9"
"744",2017-07-12,"14077","  669","  123"," 6897","  518"," 1414","  139","   93","   20"," 4108"," 1067","   18","    6","  713"," 3510","  482","  977"," 6658","  513"," 2687"," 1675"," 2152","  309","   18"," 6095","  843","   10"
"745",2017-07-13,"12674","  668","   79"," 6019","  558"," 1406","  582","  189","  153"," 3682"," 1090","   56","   28","  690"," 1562","  343"," 1002"," 6256","  495"," 2840"," 1795"," 1595","  263","   42"," 3429","  636","   34"
"746",2017-07-14,"13389","  593","  106"," 6113","  440"," 1361","  673","  173","   70"," 4056","  858","   32","   11","  719"," 1272","  347","  877"," 6818","  390"," 2487"," 1579"," 1446","  186","   22"," 2953","  565","   18"
"747",2017-07-15,"10005","  800","  118"," 4361","  372"," 2250","  120","   65","   27"," 3405","  706","   13","    4"," 1354","  981","  319","  783"," 5295","  324"," 2407"," 1590"," 1553","  253","   10"," 2773","  596","   15"
"748",2017-07-16,"12029","  641","  110"," 5032","  454"," 1369","  175","  100","   40"," 4077","  841","   12","    3","  700"," 1071","  391","  818"," 6559","  361"," 2969"," 2080"," 1734","  339","    7"," 3077","  785","   11"
"749",2017-07-17,"11179","  649","  119"," 5575","  571"," 1423","  361","  232","  173"," 4001","  940","   33","   18","  733"," 1647","  529","  962"," 5281","  363"," 2511"," 1537"," 2992","  574","   23"," 5159"," 1172","    8"
"750",2017-07-18,"11607","  676","  106"," 5944","  710"," 1388","  735","  375","  374"," 3828"," 1095","   74","   42","  665"," 1480","  463"," 1008"," 5353","  371"," 2765"," 1709"," 1731","  325","   35"," 3439","  832","   25"
"751",2017-07-19,"11819","  623","  119"," 5509","  650"," 1325","  484","  327","  307"," 3993","  988","   31","   16","  671"," 1305","  373","  906"," 5953","  325"," 2397"," 1447"," 1377","  245","   10"," 2929","  657","   10"
"752",2017-07-20,"12053","  683","   99"," 5901","  565"," 1423","  680","  350","  236"," 3860","  988","   43","   21","  698"," 1216","  360","  934"," 5744","  407"," 2895"," 1909"," 1418","  253","   28"," 2848","  645","   24"
"753",2017-07-21,"11344","  683","   97"," 5193","  428"," 1417","  116","   69","   17"," 3593","  822","   16","    1","  699"," 1007","  327","  893"," 5744","  376"," 2552"," 1623"," 1505","  250","    4"," 2790","  628","    6"
"754",2017-07-22,"11835","  898","  125"," 5560","  382"," 2479","  838","   92","   17"," 3795","  756","   14","    2"," 1486","  994","  328","  780"," 5839","  359"," 2445"," 1604"," 1610","  306","   11"," 2847","  681","   21"
"755",2017-07-23,"11617","  730","  122"," 5034","  414"," 1581","  121","   31","   18"," 3999","  805","   11","    4","  812"," 1017","  364","  872"," 6163","  367"," 2781"," 1858"," 1736","  362","   13"," 3011","  767","    6"
"756",2017-07-24,"11511","  817","  134"," 5367","  455"," 1685","  117","   55","   19"," 3852","  804","   11","    3","  797"," 1701","  624"," 1021"," 5753","  331"," 2692"," 1629"," 2911","  687","    9"," 5098"," 1388","    3"
"757",2017-07-25,"10783","  827","  137"," 5331","  410"," 1604","  124","   62","   19"," 3828","  751","   15","    4","  742"," 1619","  518"," 1025"," 5128","  319"," 2607"," 1557"," 1833","  372","   11"," 3751","  947","   14"
"758",2017-07-26,"11136","  778","  144"," 5178","  419"," 1644","  105","   71","   16"," 3805","  823","    3","   13","  826"," 1212","  392","  901"," 5656","  389"," 2482"," 1551"," 1594","  282","   11"," 3096","  707","    6"
"759",2017-07-27,"10899","  722","  101"," 5120","  406"," 1458","  117","   34","   19"," 3540","  755","    8","    3","  690"," 1219","  336","  920"," 5499","  322"," 2795"," 1837"," 1585","  264","    4"," 3124","  642","   14"
"760",2017-07-28,"10605","  714","  108"," 4734","  345"," 1634","   70","  107","   17"," 3490","  654","   10","    2","  855"," 1050","  299","  902"," 5479","  297"," 2645"," 1708"," 1447","  249","   15"," 2710","  586","   11"
"761",2017-07-29,"10171","  941","  123"," 4359","  420"," 2517","   77","   58","   24"," 3552","  758","   13","    3"," 1483","  788","  290","  669"," 5427","  314"," 2160"," 1435"," 1498","  285","    2"," 2539","  609","   10"
"762",2017-07-30,"11524","  666","  122"," 4981","  451"," 1487","  239","   46","   18"," 3912","  810","    8","    3","  785","  860","  324"," 1047"," 6146","  341"," 4124"," 3002"," 1533","  279","    9"," 2688","  643","   15"
"763",2017-07-31,"12001","  691","  119"," 5767","  369"," 1323","  383","   40","   17"," 3723","  699","   11","    7","  600"," 1572","  501"," 1082"," 5875","  314"," 3265"," 2123"," 2544","  545","   11"," 4590"," 1132","   15"
"764",2017-08-01,"11924","  678","  139"," 6128","  427"," 1340","  149","   45","   24"," 3870","  753","   28","    4","  628"," 1555","  465"," 1029"," 5425","  311"," 2933"," 1866"," 1697","  316","    2"," 3550","  816","   15"
"765",2017-08-02,"12884","  721","  172"," 6457","  434"," 1404","  101","   52","   20"," 4129","  762","    6","    8","  642"," 1345","  397"," 1017"," 6029","  313"," 2642"," 1558"," 1495","  246","    9"," 3056","  680","   17"
"766",2017-08-03,"12622","  590","  136"," 5767","  396"," 1121","   77","   35","   16"," 3748","  707","   29","    3","  498"," 1343","  331","  998"," 6456","  289"," 2658"," 1616"," 1732","  455","    4"," 3355","  840","    8"
"767",2017-08-04,"11088","  579","   97"," 5057","  379"," 1112","   76","   44","   16"," 3584","  708","   11","    6","  513"," 1059","  291","  822"," 5628","  307"," 2280"," 1432"," 1428","  321","    1"," 2717","  655","   10"
"768",2017-08-05,"10180","  805","  132"," 4338","  329"," 2544","   87","   29","   16"," 3488","  655","    8","    7"," 1633","  846","  264","  685"," 5474","  309"," 2478"," 1745"," 1707","  299","   12"," 2792","  591","    7"
"769",2017-08-06,"11648","  628","   98"," 4954","  355"," 1443","   91","   77","   20"," 3957","  710","   27","    7","  770","  994","  391","  804"," 6243","  331"," 2471"," 1612"," 1811","  409","    5"," 3060","  850","   11"
"770",2017-08-07,"11828","  633","  115"," 5873","  432"," 1259","  283","   53","   21"," 3902","  830","   19","    7","  583"," 1559","  546","  830"," 5575","  379"," 2282"," 1427"," 2719","  661","   10"," 4737"," 1303","   13"
"771",2017-08-08,"11142","  662","   96"," 5425","  409"," 1418","   85","   74","   14"," 3779","  820","   11","    7","  716"," 1571","  442","  867"," 5384","  394"," 2308"," 1415"," 1847","  419","    2"," 3687","  900","   10"
"772",2017-08-09,"12259","  664","  103"," 5594","  453"," 1357","   87","   51","   14"," 3999","  936","   10","    3","  660"," 1298","  385","  904"," 6270","  459"," 2431"," 1491"," 1635","  365","    3"," 3255","  797","    6"
"773",2017-08-10,"12523","  658","   99"," 6079","  425"," 1298","   81","  144","   12"," 4160","  886","    8","  127","  613"," 1440","  536","  988"," 6015","  439"," 2993"," 1937"," 1847","  339","    8"," 3567","  931","    9"
"774",2017-08-11,"11693","  572","   96"," 5369","  420"," 1146","   82","   52","   11"," 3611","  805","    9","    7","  551"," 1283","  400","  928"," 5890","  366"," 2677"," 1690"," 1647","  312","    4"," 3221","  749","    9"
"775",2017-08-12,"11343","  870","  136"," 5041","  334"," 2700","   98","   79","   16"," 3572","  658","   11","    8"," 1726"," 1008","  340","  755"," 5825","  299"," 2475"," 1663"," 1884","  340","    6"," 3196","  726","   20"
"776",2017-08-13,"11851","  586","  106"," 5067","  408"," 1388","   87","   93","   23"," 3988","  730","    8","    3","  746","  955","  370","  724"," 6303","  302"," 2596"," 1805"," 1496","  341","   14"," 2705","  774","   23"
"777",2017-08-14,"11595","  719","  141"," 5571","  424"," 1546","   75","   68","   18"," 3871","  817","   16","    1","  771"," 1547","  615","  988"," 5637","  379"," 3028"," 1981"," 3033","  870","    4"," 5095"," 1600","   20"
"778",2017-08-15,"11859"," 1315","  317"," 5677","  445"," 2447","  104","   81","   22"," 3952","  816","   23","    5"," 1068"," 1389","  481"," 1071"," 5776","  352"," 3260"," 2140"," 1871","  402","   11"," 3520","  948","   24"
"779",2017-08-16,"12514","  993","  217"," 5976","  430"," 1881","  159","   69","   16"," 3971","  800","   12","    9","  837"," 1382","  459","  945"," 6099","  356"," 2680"," 1698"," 1727","  376","   41"," 3314","  869","   27"
"780",2017-08-17,"11932","  925","  182"," 5702","  425"," 1755","  210","   89","   14"," 3782","  789","   21","   10","  786"," 1316","  410","  955"," 5807","  352"," 2937"," 1948"," 1725","  345","   66"," 3284","  798","   28"
"781",2017-08-18,"11643","  885","  168"," 5337","  385"," 1701","  105","  133","   17"," 3845","  730","   13","    4","  770"," 1258","  374","  885"," 5924","  331"," 2649"," 1713"," 1607","  294","   26"," 3091","  716","   15"
"782",2017-08-19,"10232"," 1171","  198"," 4578","  350"," 3513","   59","   64","   14"," 3598","  674","   12","    7"," 2208"," 1120","  392","  766"," 5260","  314"," 2541"," 1706"," 1977","  402","   24"," 3477","  851","   16"
"783",2017-08-20,"11574","  906","  190"," 4961","  378"," 2071","   71","   99","   18"," 4127","  746","    7","    1"," 1118"," 1077","  498","  803"," 6155","  355"," 2797"," 1929"," 1968","  478","   31"," 3365"," 1045","   15"
"784",2017-08-21,"11950"," 1044","  242"," 5731","  426"," 2127","   81","   72","   19"," 4070","  808","   46","    6"," 1018"," 2413"," 1205","  892"," 5851","  370"," 2439"," 1492"," 4421"," 1644","   31"," 7523"," 3138","   24"
"785",2017-08-22,"12048"," 1149","  255"," 5898","  426"," 2235","   72","   65","   15"," 3978","  760","   20","    3"," 1037"," 2018","  977","  974"," 5747","  317"," 2505"," 1503"," 1795","  541","   19"," 4087"," 1614","   20"
"786",2017-08-23,"12917"," 2158","  373"," 5956","  446"," 7148","   80","   64","   26"," 4190","  877","   22","   11"," 4741"," 1611","  629"," 1097"," 6507","  411"," 2835"," 1705"," 1512","  387","   27"," 3356"," 1057","   14"
"787",2017-08-24,"12578"," 1635","  370"," 5982","  492"," 3300","   78","  101","   65"," 4314","  884","   13","    9"," 1572"," 1290","  532"," 1109"," 6234","  367"," 3200"," 2033"," 1456","  357","   27"," 2992","  956","    9"
"788",2017-08-25,"12453"," 1411","  305"," 5773","  400"," 2679","  107","   69","   21"," 4203","  759","   17","    8"," 1170"," 1196","  398"," 1039"," 6273","  341"," 2919"," 1832"," 1405","  288","   25"," 2814","  719","   11"
"789",2017-08-26,"11092"," 1442","  317"," 4864","  394"," 3733","   85","   65","   23"," 4087","  780","   18","   10"," 2156","  992","  360","  799"," 5859","  379"," 2739"," 1890"," 1609","  307","   20"," 2889","  707","   10"
"790",2017-08-27,"12857"," 1164","  247"," 5389","  399"," 2584","   80","   74","   25"," 4563","  805","   33","   10"," 1337"," 1184","  538"," 1214"," 7008","  389"," 4706"," 3436"," 1613","  405","   23"," 3030"," 1030","   22"
"791",2017-08-28,"12841"," 1132","  261"," 6213","  405"," 2156","  140","   80","   25"," 4557","  778","   13","   13","  959"," 1908","  951"," 1229"," 6246","  356"," 3497"," 2232"," 3530"," 1088","   14"," 5945"," 2176","   13"
"792",2017-08-29,"12034"," 1192","  314"," 6226","  347"," 2200","  239","   73","   23"," 4332","  647","   19","   10","  967"," 1708","  771"," 1096"," 5502","  282"," 2854"," 1722"," 1749","  456","    8"," 3731"," 1278","   23"
"793",2017-08-30,"13131"," 1314","  358"," 6426","  372"," 2556","  123","   71","   15"," 4453","  742","   11","    3"," 1170"," 1310","  548"," 1098"," 6309","  350"," 3100"," 1961"," 1490","  300","    9"," 3037","  907","   10"
"794",2017-08-31,"12903"," 1213","  383"," 6210","  445"," 2255","  100","   66","   25"," 4306","  782","   14","    3","  995"," 1454","  519"," 1114"," 6313","  319"," 3456"," 2283"," 1944","  592","    7"," 3614"," 1152","   18"
"795",2017-09-01,"11755"," 1140","  295"," 5661","  377"," 2193","  144","   83","   23"," 3976","  703","   10","   12","  976"," 1269","  430"," 1065"," 5723","  304"," 2918"," 1822"," 1611","  349","    4"," 3120","  818","   17"
"796",2017-09-02,"11635"," 1479","  318"," 5523","  390"," 3526","  137","  113","   13"," 3885","  715","   17","    4"," 1939"," 1125","  451","  863"," 5773","  306"," 3214"," 2294"," 1914","  447","    8"," 3284","  946","   17"
"797",2017-09-03,"13850"," 1233","  313"," 6174","  426"," 2669","  222","   85","   19"," 4078","  773","    8","    5"," 1320"," 1022","  502","  961"," 7141","  334"," 3302"," 2295"," 1937","  584","    8"," 3272"," 1174","   17"
"798",2017-09-04,"14656"," 1044","  225"," 6994","  465"," 2140","  159","   70","   21"," 4642"," 1024","   20","    9"," 1010"," 2234"," 1513"," 1148"," 7154","  533"," 2933"," 1753"," 5061"," 3077","    9"," 7975"," 5055","   33"
"799",2017-09-05,"13921","  983","  197"," 7012","  430"," 1869","  150","  108","   28"," 4876","  846","    7","    8","  842"," 1537","  954"," 1064"," 6477","  399"," 2636"," 1542"," 1752","  752","   20"," 3590"," 1831","    8"
"800",2017-09-06,"13006","  869","  198"," 6620","  480"," 1718","  174","  163","   14"," 5120"," 1087","   15","   13","  778"," 1507","  698","  913"," 6049","  584"," 2514"," 1574"," 1684","  465","   17"," 3494"," 1233","   11"
"801",2017-09-07,"12915","  843","  189"," 6453","  416"," 1601","  376","   87","   20"," 4991","  925","   16","    9","  698"," 1347","  583"," 1000"," 6021","  488"," 2823"," 1788"," 1607","  413","   21"," 3179"," 1033","   76"
